city,No,Kota,Eksperimen,LAGS,ROLLS,CV_best_R2,learning_rate,max_depth,max_iter,l2_regularization,min_samples_leaf,Test_R2,Train_Time,CV_Gap
Kab._Manokwari,6,Kab. Manokwari,lag30_roll30,"[1, 30]",[30],-1.080209,0.05,2,450,0.0,10,0.6679,00:00:04,30
Kab._Manokwari,7,Kab. Manokwari,lag14_roll7,"[1, 14]",[7],-0.355668,0.05,2,450,0.0,10,0.6254,00:00:04,14
Kab._Manokwari,8,Kab. Manokwari,lag1_roll7,[1],[7],-0.285411,0.05,3,150,0.0,10,0.6173,00:00:04,7
Kab._Manokwari,9,Kab. Manokwari,lag1_roll30,[1],[30],-1.285661,0.03,1,300,0.0,30,0.5911,00:00:05,30
Kab._Manokwari,10,Kab. Manokwari,lag7_roll30,"[1, 7]",[30],-1.285789,0.03,1,300,0.0,30,0.5911,00:00:05,30
Kab._Manokwari,11,Kab. Manokwari,lag14_roll30,"[1, 14]",[30],-1.285909,0.03,1,300,0.0,30,0.5911,00:00:05,30
Kab._Manokwari,12,Kab. Manokwari,lag30_roll7,"[1, 30]",[7],-1.150804,0.05,1,450,0.001,10,0.5848,00:00:05,30
Kab._Merauke,1,Kab. Merauke,lag7_roll30,"[1, 7]",[30],-0.099119,0.03,3,300,0.0,30,0.9746,00:00:04,30
Kab._Merauke,2,Kab. Merauke,lag1_roll30,[1],[30],-0.106441,0.03,3,300,0.0,10,0.9734,00:00:04,30
Kab._Merauke,3,Kab. Merauke,lag14_roll30,"[1, 14]",[30],-0.105998,0.03,3,300,0.0,10,0.9718,00:00:05,30
Kab._Merauke,4,Kab. Merauke,lag1,[1],[],-0.228243,0.05,1,150,0.0,10,0.967,00:00:04,1
Kab._Merauke,5,Kab. Merauke,lag14,"[1, 14]",[],-0.158451,0.05,1,150,0.0,10,0.9665,00:00:04,14
Kab._Merauke,6,Kab. Merauke,lag7_roll7,"[1, 7]",[7],-0.140315,0.01,3,450,0.001,10,0.9649,00:00:05,7
Kab._Merauke,7,Kab. Merauke,lag14_roll7,"[1, 14]",[7],-0.173746,0.05,1,150,0.001,10,0.9631,00:00:04,14
Kab._Merauke,8,Kab. Merauke,lag30_roll30,"[1, 30]",[30],-0.074341,0.03,3,450,0.001,30,0.9372,00:00:05,30
Kab._Merauke,9,Kab. Merauke,lag7,"[1, 7]",[],-0.171498,0.01,3,300,0.0,30,0.8567,00:00:04,7
Kab._Merauke,10,Kab. Merauke,lag1_roll7,[1],[7],-0.069799,0.01,3,300,0.001,10,0.8122,00:00:05,7
Kab._Merauke,11,Kab. Merauke,lag30,"[1, 30]",[],-0.107028,0.01,3,300,0.001,30,0.7742,00:00:05,30
Kab._Merauke,12,Kab. Merauke,lag30_roll7,"[1, 30]",[7],-0.119936,0.01,3,300,0.0,30,0.768,00:00:05,30
Kab._Mimika,1,Kab. Mimika,lag14_roll7,"[1, 14]",[7],-0.027151,0.05,2,450,0.0,10,0.9543,00:00:05,14
Kab._Mimika,2,Kab. Mimika,lag14,"[1, 14]",[],-0.093737,0.05,2,300,0.0,10,0.9533,00:00:05,14
Kab._Mimika,3,Kab. Mimika,lag1_roll30,[1],[30],-0.509891,0.05,1,150,0.0,10,0.9519,00:00:04,30
Kab._Mimika,4,Kab. Mimika,lag30,"[1, 30]",[],-0.48755,0.03,2,450,0.0,10,0.9516,00:00:04,30
Kab._Mimika,5,Kab. Mimika,lag14_roll30,"[1, 14]",[30],-0.510085,0.05,1,150,0.0,10,0.9514,00:00:05,30
Kab._Mimika,6,Kab. Mimika,lag1_roll7,[1],[7],0.033573,0.01,3,450,0.001,10,0.9489,00:00:04,7
Kab._Mimika,7,Kab. Mimika,lag30_roll30,"[1, 30]",[30],-0.49624,0.03,2,450,0.0,10,0.9481,00:00:04,30
Kab._Mimika,8,Kab. Mimika,lag7,"[1, 7]",[],0.025755,0.03,3,150,0.0,10,0.9466,00:00:04,7
Kab._Mimika,9,Kab. Mimika,lag7_roll30,"[1, 7]",[30],-0.503035,0.05,1,150,0.0,10,0.9449,00:00:04,30
Kab._Mimika,10,Kab. Mimika,lag30_roll7,"[1, 30]",[7],-0.496346,0.05,1,150,0.0,10,0.9431,00:00:04,30
Kab._Mimika,11,Kab. Mimika,lag7_roll7,"[1, 7]",[7],0.025351,0.01,3,300,0.0,10,0.9076,00:00:04,7
Kab._Mimika,12,Kab. Mimika,lag1,[1],[],0.012874,0.01,2,300,0.0,10,0.9023,00:00:04,1
Kab._Nabire,1,Kab. Nabire,lag1,[1],[],1.0,0.05,1,150,0.0,10,-0.113,00:00:01,1
Kab._Nabire,2,Kab. Nabire,lag7,"[1, 7]",[],1.0,0.05,1,150,0.0,10,-0.113,00:00:01,7
Kab._Nabire,3,Kab. Nabire,lag14,"[1, 14]",[],1.0,0.05,1,150,0.0,10,-0.113,00:00:01,14
Kab._Nabire,4,Kab. Nabire,lag30,"[1, 30]",[],1.0,0.05,1,150,0.0,10,-0.113,00:00:01,30
Kab._Nabire,5,Kab. Nabire,lag1_roll7,[1],[7],1.0,0.05,1,150,0.0,10,-0.113,00:00:01,7
Kab._Nabire,6,Kab. Nabire,lag7_roll7,"[1, 7]",[7],1.0,0.05,1,150,0.0,10,-0.113,00:00:01,7
Kab._Nabire,7,Kab. Nabire,lag14_roll7,"[1, 14]",[7],1.0,0.05,1,150,0.0,10,-0.113,00:00:01,14
Kab._Nabire,8,Kab. Nabire,lag30_roll7,"[1, 30]",[7],1.0,0.05,1,150,0.0,10,-0.113,00:00:01,30
Kab._Nabire,9,Kab. Nabire,lag1_roll30,[1],[30],1.0,0.05,1,150,0.0,10,-0.113,00:00:01,30
Kab._Nabire,10,Kab. Nabire,lag7_roll30,"[1, 7]",[30],1.0,0.05,1,150,0.0,10,-0.113,00:00:01,30
Kab._Nabire,11,Kab. Nabire,lag14_roll30,"[1, 14]",[30],1.0,0.05,1,150,0.0,10,-0.113,00:00:01,30
Kab._Nabire,12,Kab. Nabire,lag30_roll30,"[1, 30]",[30],1.0,0.05,1,150,0.0,10,-0.113,00:00:01,30
Kab._Polewali_Mandar,1,Kab. Polewali Mandar,lag1,[1],[],-1.633211,0.05,3,450,0.001,10,0.0,00:00:04,1
Kab._Polewali_Mandar,2,Kab. Polewali Mandar,lag7,"[1, 7]",[],-12.317951,0.05,2,150,0.0,10,0.0,00:00:03,7
Kab._Polewali_Mandar,3,Kab. Polewali Mandar,lag14,"[1, 14]",[],-15.592412,0.03,3,300,0.0,10,0.0,00:00:03,14
Kab._Polewali_Mandar,4,Kab. Polewali Mandar,lag30,"[1, 30]",[],-17.50619,0.05,3,300,0.0,10,0.0,00:00:05,30
Kab._Polewali_Mandar,5,Kab. Polewali Mandar,lag1_roll7,[1],[7],-13.533323,0.03,2,300,0.0,10,0.0,00:00:04,7
Kab._Polewali_Mandar,6,Kab. Polewali Mandar,lag7_roll7,"[1, 7]",[7],-12.189142,0.05,2,150,0.0,10,0.0,00:00:03,7
Kab._Polewali_Mandar,7,Kab. Polewali Mandar,lag14_roll7,"[1, 14]",[7],-15.422175,0.05,2,300,0.001,10,0.0,00:00:04,14
Kab._Polewali_Mandar,8,Kab. Polewali Mandar,lag30_roll7,"[1, 30]",[7],-17.704706,0.03,3,300,0.001,10,0.0,00:00:05,30
Kab._Polewali_Mandar,9,Kab. Polewali Mandar,lag1_roll30,[1],[30],-31.888497,0.05,1,150,0.0,10,0.0,00:00:03,30
Kab._Polewali_Mandar,10,Kab. Polewali Mandar,lag7_roll30,"[1, 7]",[30],-31.888338,0.05,1,150,0.0,10,0.0,00:00:03,30
Kab._Polewali_Mandar,11,Kab. Polewali Mandar,lag14_roll30,"[1, 14]",[30],-31.888481,0.05,1,150,0.0,10,0.0,00:00:03,30
Kab._Polewali_Mandar,12,Kab. Polewali Mandar,lag30_roll30,"[1, 30]",[30],-18.324324,0.05,3,150,0.0,10,0.0,00:00:05,30
Kab._Sintang,1,Kab. Sintang,lag7,"[1, 7]",[],-0.055112,0.05,3,150,0.0,30,0.8888,00:00:04,7
Kab._Sintang,2,Kab. Sintang,lag14_roll7,"[1, 14]",[7],0.00817,0.05,3,300,0.0,30,0.8829,00:00:04,14
Kab._Sintang,3,Kab. Sintang,lag1_roll7,[1],[7],0.031111,0.05,3,450,0.0,30,0.8815,00:00:03,7
Kab._Sintang,4,Kab. Sintang,lag14_roll30,"[1, 14]",[30],-0.481494,0.05,1,150,0.0,10,0.8647,00:00:03,30
